,City ID,City Name,Latitude,Longitude,Temperature,Humidity,Cloudiness,Wind Speed
356,1842966,Gijang,35.2442,129.2139,25.850000000000023,61,0,3.38
357,1214026,Sabang,5.8933,95.3214,28.78000000000003,73,100,8.68
358,3616234,Somotillo,13.0433,-86.9064,25.450000000000045,85,88,0.7
359,1640902,Kawalu,-7.3817,108.2082,29.810000000000002,61,51,2.02
360,4301317,Morehead,37.2711,-87.1764,11.950000000000045,92,90,0.0
361,2318123,Yenagoa,4.9247,6.2642,24.210000000000036,95,72,0.62
362,964137,Pretoria,-25.7449,28.1878,7.060000000000002,53,72,3.26
363,3453821,Pindorama,-21.1858,-48.9072,22.03000000000003,54,100,0.92
364,296852,Erzin,36.9559,36.2,22.230000000000018,74,44,1.24
365,1637001,Biak,-0.9131,122.8766,27.54000000000002,76,98,2.31
366,3402648,Carutapera,-1.195,-46.02,24.04000000000002,92,18,2.24
367,4760059,Fredericksburg,38.3032,-77.4605,10.29000000000002,91,90,0.45
368,2392087,Porto-Novo,6.4965,2.6036,26.360000000000014,85,36,2.21
369,5861897,Fairbanks,64.8378,-147.7164,10.850000000000023,50,75,7.2
370,5972291,Havre-St-Pierre,50.2334,-63.5986,0.20000000000004547,93,1,1.54
371,1712961,Gigmoto,13.7796,124.39,29.99000000000001,74,75,2.22
372,3407762,Amapá,1.0,-52.0,21.470000000000027,99,30,0.71
373,4160795,Key Largo,25.0865,-80.4473,25.720000000000027,67,2,3.75
374,1636308,Manokwari,-0.8667,134.0833,28.970000000000027,75,100,2.01
375,2032614,Baruun-Urt,46.6806,113.2792,15.470000000000027,36,57,1.89
376,6620339,Karratha,-20.7377,116.8463,20.24000000000001,81,99,8.06
377,5367788,Lompoc,34.6391,-120.4579,12.120000000000005,76,90,5.14
378,2521582,Arona,28.0996,-16.681,14.28000000000003,73,20,0.89
379,4026082,Lázaro Cárdenas,17.9583,-102.2,26.870000000000005,73,71,1.61
380,1244926,Hambantota,6.1241,81.1185,30.980000000000018,63,83,9.88
381,962367,Richards Bay,-28.783,32.0377,17.80000000000001,86,36,3.7
382,3419842,Sisimiut,66.9395,-53.6735,3.170000000000016,71,18,2.25
383,3452483,Prado,-17.3411,-39.2208,22.680000000000007,92,36,3.0
384,6144195,Senneterre,48.3835,-77.2328,4.1200000000000045,58,0,1.14
385,2422442,Dabola,10.75,-11.1167,23.379999999999995,83,80,1.69
386,6690296,Saint-Joseph,-21.3667,55.6167,23.74000000000001,70,0,3.16
387,5546220,Saint George,37.1041,-113.5841,25.83000000000004,14,1,0.89
388,1516589,Zhezkazgan,47.8043,67.7144,29.80000000000001,19,37,5.81
389,2208248,Kaitangata,-46.2817,169.8464,10.129999999999995,98,100,4.54
390,4323873,Estelle,29.8458,-90.1067,24.110000000000014,70,1,2.57
391,5779548,Payson,40.0444,-111.7321,18.140000000000043,27,1,0.58
392,2276492,Harper,4.375,-7.7169,26.140000000000043,88,62,3.35
393,3587498,Acajutla,13.5928,-89.8275,26.560000000000002,81,26,2.5
394,1641977,Kalianget,-7.05,113.9333,29.420000000000016,67,30,1.55
395,2068110,Kununurra,-15.7667,128.7333,30.99000000000001,23,46,1.54
396,2129961,Ichinohe,40.2069,141.3017,17.08000000000004,59,55,6.7
397,5387494,Ridgecrest,35.6225,-117.6709,26.950000000000045,26,1,2.24
398,3127889,Boiro,42.65,-8.9,11.580000000000041,80,31,3.74
399,6144312,Sept-Îles,50.2001,-66.3821,3.3000000000000114,83,1,1.03
400,2093685,Kokopo,-4.352,152.2633,28.79000000000002,72,77,5.19
401,3379507,Bartica,6.4,-58.6167,24.180000000000007,99,62,0.72
402,2514301,Mahon,39.8885,4.2658,16.310000000000002,77,0,2.57
403,4552215,Stillwater,36.1156,-97.0584,12.660000000000025,86,1,4.12
404,686090,Asău,46.4333,26.4,12.75,95,100,0.72
405,53157,Qandala,11.472,49.8728,32.670000000000016,50,0,1.19
406,1721720,Cabatuan,10.8794,122.486,31.310000000000002,65,46,3.24
407,2021799,Konstantinovka,49.6167,127.9833,20.05000000000001,43,60,2.33
408,4998842,Lapeer,43.0514,-83.3188,5.770000000000039,100,1,0.0
409,3981391,Tomatlán,19.9333,-105.25,22.55000000000001,76,97,0.62
410,1293960,Taunggyi,20.7833,97.0333,22.54000000000002,67,100,0.54
411,3871336,Santiago,-33.4569,-70.6483,11.230000000000018,68,20,0.79
412,2194098,Ahipara,-35.1667,173.1667,13.490000000000009,73,79,6.9
413,368246,Raja,8.4596,25.678,24.710000000000036,62,9,2.27
414,3464008,Esmeraldas,-19.7625,-44.3139,20.480000000000018,61,95,1.44
415,5983720,Iqaluit,63.7506,-68.5145,-4.149999999999977,22,90,2.57
416,2446796,Bilma,18.6853,12.9164,29.0,10,1,3.65
417,5380420,Pacifica,37.6138,-122.4869,11.439999999999998,86,90,3.58
418,1529484,Kumul,42.8,93.45,29.75,12,96,3.82
419,3674676,Mitú,1.1983,-70.1733,22.410000000000025,99,99,0.26
420,2156643,Mount Gambier,-37.8333,140.7667,13.950000000000045,58,10,2.57
421,4033557,Tautira,-17.7333,-149.15,25.010000000000048,71,43,6.19
422,343300,Asmara,15.3333,38.9333,20.700000000000045,32,28,1.66
423,1785036,Zhangye,38.9342,100.4517,30.32000000000005,11,1,6.26
424,215605,Kabare,-2.4683,28.8242,16.78000000000003,94,84,0.48
425,3440777,Rocha,-34.4833,-54.3333,6.670000000000016,61,59,4.96
426,2082539,Merauke,-8.4667,140.3333,28.720000000000027,63,75,5.95
427,555681,Itum-Kale,42.7356,45.5758,20.600000000000023,65,9,2.15
428,2037611,Dongning,44.0622,131.1207,22.620000000000005,37,52,1.94
429,1714733,Dingle,10.9995,122.6711,32.44,61,40,3.04
430,4047434,Russell,32.3502,-85.1999,15.860000000000014,79,72,3.21
431,2524028,Mussomeli,37.5778,13.7513,12.890000000000043,67,1,1.5
432,1631766,Pekalongan,-6.8886,109.6753,28.5,67,99,2.64
433,1255647,Srikakulam,18.3,83.9,34.82000000000005,50,76,3.33
434,3372760,Praia da Vitória,38.7333,-27.0667,16.140000000000043,94,40,4.51
435,3460225,Jaguarari,-10.2639,-40.1958,15.79000000000002,95,100,2.4
436,3412093,Vestmannaeyjar,63.4427,-20.2734,7.4500000000000455,95,100,14.62
437,1254046,Tura,25.5198,90.2201,29.120000000000005,68,8,2.27
438,3576994,Cockburn Town,21.4612,-71.1419,26.480000000000018,80,7,7.98
439,7117100,Vila,42.0304,-8.1588,9.970000000000027,89,99,1.68
440,2016910,Severobaykal'sk,55.65,109.3167,5.5,57,65,0.82
441,4877138,Spencer,43.1414,-95.1444,11.610000000000014,69,1,2.57
442,3939168,Huarmey,-10.0681,-78.1522,18.370000000000005,91,35,2.47
443,1633419,Padang,-0.9492,100.3543,30.230000000000018,67,72,2.43
444,4726521,San Patricio,28.017,-97.5169,23.950000000000045,88,2,2.38
445,778829,Lyngseidet,69.5763,20.2189,6.3700000000000045,74,26,1.84
446,2610343,Vestmanna,62.1564,-7.1664,6.510000000000048,100,90,4.4
447,3685702,Cravo Norte,6.3017,-70.2041,23.52000000000004,93,43,2.26
448,86049,Jalu,29.0331,21.5482,27.83000000000004,31,2,3.4
449,5969025,Haines Junction,60.7522,-137.5108,7.970000000000027,53,100,4.63
450,935616,Le Port,-20.9373,55.2919,24.170000000000016,60,0,1.01
451,2108502,Honiara,-9.4333,159.95,27.090000000000032,84,78,0.85
452,902721,Mwense,-10.3845,28.698,12.760000000000048,63,66,1.29
453,2112444,Kamaishi,39.2667,141.8833,17.53000000000003,54,34,6.82
454,1803331,Linxia Chengguanzhen,35.6003,103.2064,24.379999999999995,28,63,1.83
455,4011741,Durango,24.8333,-104.8333,22.950000000000045,40,80,0.64
456,2137748,Voh,-20.9667,164.7,21.670000000000016,59,67,3.79
457,4946620,Palmer,42.1584,-72.3287,7.240000000000009,75,90,0.45
458,5729485,Gresham,45.4982,-122.4315,16.590000000000032,62,55,0.68
459,1633034,Palu,-0.8917,119.8707,30.920000000000016,69,94,2.05
460,4278890,Salina,38.8403,-97.6114,11.300000000000011,87,1,2.06
461,3833883,Trelew,-43.249,-65.3051,4.400000000000034,51,0,2.95
462,4031637,Lavrentiya,65.5833,-171.0,2.0400000000000205,83,16,3.46
463,3388847,São Félix do Xingu,-6.6447,-51.995,20.510000000000048,87,0,0.75
464,2026861,Berdigestyakh,62.0989,126.6992,21.150000000000034,34,90,4.09
465,2510573,Teguise,29.0605,-13.564,17.120000000000005,82,20,6.22
466,3422683,Kangaatsiaq,68.3065,-53.4641,3.8799999999999955,56,5,5.98
467,2065594,Mount Isa,-20.7333,139.5,25.870000000000005,14,0,3.09
468,1706466,Ligayan,4.6533,119.4706,29.470000000000027,69,81,2.54
469,1214488,Meulaboh,4.1363,96.1285,24.49000000000001,95,100,2.05
470,1805334,Jinxiang,27.4327,120.6062,21.460000000000036,93,100,3.26
471,627904,Hrodna,53.6884,23.8258,9.939999999999998,87,75,4.76
472,2023333,Kachug,53.9606,105.8817,8.480000000000018,44,100,4.41
473,3836873,San Miguel de Tucumán,-26.8241,-65.2226,13.0,67,75,0.43
474,220448,Aketi,2.7388,23.7833,21.640000000000043,90,85,1.14
475,2108857,Gizo Government Station,-8.103,156.8419,27.25,81,99,4.51
476,898947,Senanga,-16.1167,23.2667,9.5,43,1,1.99
477,377472,Bentiu,9.2333,29.8333,28.82000000000005,50,4,4.03
478,3625929,Tucupita,9.0622,-62.051,22.460000000000036,98,87,1.37
479,2169535,Dalby,-27.1833,151.2667,20.390000000000043,38,100,4.16
480,336454,Ginir,7.1333,40.7,16.260000000000048,68,7,0.41
481,964712,Plettenberg Bay,-34.0527,23.3716,13.090000000000032,83,100,2.23
482,569591,Chekhov,55.1431,37.4711,8.420000000000016,85,100,5.39
483,3374083,Bathsheba,13.2167,-59.5167,27.340000000000032,65,40,8.56
484,3453478,Pitanga,-24.7572,-51.7614,15.220000000000027,97,65,1.21
485,3407903,Almeirim,-1.5233,-52.5817,24.49000000000001,86,93,1.44
486,2191562,Dunedin,-45.8742,170.5036,11.0,96,100,5.95
487,2189343,Kaeo,-35.1,173.7833,10.740000000000009,89,98,5.13
488,1495385,Pelym,61.0108,61.9978,17.689999999999998,78,98,1.9
489,2686469,Örnsköldsvik,63.2909,18.7153,11.53000000000003,62,7,0.6
490,5882953,Aklavik,68.2191,-135.0107,2.1000000000000227,61,99,2.84
491,2022454,Khingansk,49.1167,131.1833,10.410000000000025,92,100,1.86
492,463710,Zemetchino,53.4973,42.6163,14.75,92,64,5.02
493,1258847,Rajkot,22.3,70.7833,32.98000000000002,58,100,4.12
494,2644204,Livingston,55.9029,-3.5226,7.840000000000032,98,90,0.71
495,1052944,Angoche,-16.2325,39.9086,21.99000000000001,85,4,2.47
496,3359638,Walvis Bay,-22.9575,14.5053,8.53000000000003,93,38,1.02
497,2167426,Emerald,-23.5333,148.1667,24.08000000000004,23,13,4.12
498,3355672,Lüderitz,-26.6481,15.1594,15.0,54,54,4.79
499,1500933,Labytnangi,66.6572,66.4183,6.920000000000016,45,70,3.82
500,3413604,Eyrarbakki,63.863,-21.1481,6.230000000000018,94,100,14.65
501,4513583,Hamilton,39.1834,-84.5333,8.100000000000023,78,1,0.89
502,1791464,Wenling,28.3669,121.36,22.510000000000048,88,99,2.21
503,2138285,Tadine,-21.55,167.8833,22.25,58,100,6.05
504,1259012,Rāichūr,16.2,77.3667,32.57000000000005,42,45,4.28
505,1053384,Toamasina,-18.1667,49.3833,23.0,83,20,1.54
506,3896774,Carahue,-38.7,-73.1667,6.110000000000014,85,56,1.04
507,330120,NEDJO,9.5046,35.5019,18.840000000000032,72,27,1.19
508,607610,Zhangaözen,43.3,52.8,28.02000000000004,32,3,2.35
509,1106643,Quatre Cocos,-20.2078,57.7625,25.610000000000014,74,55,4.07
510,3395981,Maceió,-9.6658,-35.7353,22.689999999999998,94,75,3.99
511,4500920,Brigantine,39.4101,-74.3646,10.180000000000007,94,90,11.11
512,2396518,Port-Gentil,-0.7193,8.7815,26.090000000000032,86,85,4.49
513,4169452,Punta Gorda,26.9298,-82.0454,23.430000000000007,80,1,0.0
514,3163146,Andenes,69.3143,16.1194,5.990000000000009,87,90,5.14
515,915471,Kalabo,-14.97,22.6814,9.450000000000045,40,5,1.88
516,4696233,Harlingen,26.1906,-97.6961,24.720000000000027,74,20,2.06
517,1503726,Kharp,66.8014,65.8081,6.0400000000000205,46,49,3.43
518,3080538,Zawadzkie,50.605,18.4847,9.680000000000007,97,96,3.38
519,525426,Sobolevo,54.4299,31.8996,8.689999999999998,85,100,5.78
520,100926,Umluj,25.0213,37.2685,30.340000000000032,52,93,6.07
521,2510485,Tías,28.9611,-13.645,17.82000000000005,82,20,4.12
522,2123628,Magadan,59.5667,150.8,3.7800000000000296,88,100,4.17
523,2645198,Kirkwall,58.9848,-2.9587,7.03000000000003,100,90,2.57
524,2644210,Liverpool,53.4106,-2.9779,10.689999999999998,84,75,0.45
525,3947740,Andahuaylas,-13.6556,-73.3872,8.82000000000005,89,81,1.05
526,5746545,Portland,45.5234,-122.6762,17.74000000000001,56,1,1.18
527,2132606,Samarai,-10.6167,150.6667,26.110000000000014,80,100,6.47
528,364933,Umm Kaddadah,13.6017,26.6876,29.860000000000014,15,4,4.93
529,3143513,Oppdal,62.5943,9.6912,13.79000000000002,53,7,1.06
530,2620786,Hanstholm,57.1167,8.6167,10.330000000000041,85,2,3.28
531,352733,Marsá Maţrūḩ,31.3525,27.2453,23.060000000000002,51,7,6.71
532,601551,Akdepe,42.0551,59.3788,36.05000000000001,11,1,9.12
533,5134295,Rome,43.2128,-75.4557,7.730000000000018,84,90,2.57
534,1215502,Banda Aceh,5.5577,95.3222,29.980000000000018,65,100,5.48
535,3448011,Saquarema,-22.92,-42.5103,22.710000000000036,85,41,0.7
536,698740,Odesa,46.4775,30.7326,16.960000000000036,77,0,3.0
537,1517060,Zaysan,47.4667,84.8667,23.57000000000005,16,0,5.29
538,3573374,The Valley,18.217,-63.0578,26.900000000000034,72,22,8.64
539,1810979,Fuling,29.7022,107.3919,27.230000000000018,59,99,1.21
540,1732738,Kota Tinggi,1.7381,103.8999,33.650000000000034,52,64,1.84
541,2090021,Namatanai,-3.6667,152.4333,28.629999999999995,74,60,3.15
542,2012530,Zhigansk,66.7697,123.3711,15.710000000000036,28,2,3.89
543,466200,Yuryuzan',54.8633,58.4219,25.760000000000048,36,63,2.47
